game_length,mmr,result,server,team_1,team_2,timestamp
11m 17s,,Victory,www,"Renekton,Olaf,Sylas,Ezreal,Nautilus","Rengar,Nunu & Willump,Orianna,Ashe,Thresh",2020-10-15 23:48:36
32m 59s,,Defeat,www,"Akali,Ekko,Yone,Lucian,Camille","Jax,Nidalee,Twisted Fate,Jhin,Sett",2020-10-14 14:45:05
11m 17s,,Defeat,www,"Yone,Graves,Galio,Kai'Sa,Alistar","Camille,Lillia,Singed,Rengar,Pantheon",2020-10-15 22:58:47
32m 59s,,Defeat,www,"Shen,Lee Sin,Syndra,Twitch,Rakan","Maokai,Graves,Twisted Fate,Ashe,Leona",2020-10-14 04:56:17
11m 17s,,Defeat,www,"Jax,Karthus,Talon,Ashe,Thresh","Camille,Graves,Galio,Senna,Tahm Kench",2020-10-15 22:15:33
32m 59s,,Victory,www,"Poppy,Nidalee,Irelia,Ashe,Pyke","Camille,Graves,Zoe,Ezreal,Sett",2020-10-14 04:06:34
11m 17s,,Defeat,www,"Camille,Lillia,Twisted Fate,Ezreal,Pyke","Akali,Hecarim,Zac,Senna,Sett",2020-10-15 18:14:08
32m 59s,,Victory,www,"Renekton,Lee Sin,Viktor,Ezreal,Pyke","Camille,Nidalee,Lucian,Jhin,Rakan",2020-10-14 02:14:44
11m 17s,,Defeat,www,"Akali,Lillia,Orianna,Jhin,Sett","Fiora,Graves,Zoe,Senna,Rakan",2020-10-15 17:22:27
20m 5s,,Defeat,www,"Mordekaiser,Nidalee,Jayce,Ezreal,Bard","Maokai,Lillia,Pantheon,Ashe,Thresh",2020-10-14 01:05:36
32m 59s,,Victory,www,"Renekton,Graves,Galio,Ezreal,Karma","Aatrox,Xin Zhao,Sylas,Kai'Sa,Alistar",2020-10-14 01:20:12
11m 17s,,Defeat,www,"Heimerdinger,Evelynn,Qiyana,Aphelios,Leona","Wukong,Graves,Sylas,Miss Fortune,Pantheon",2020-10-15 16:37:29
20m 5s,,Defeat,www,"Camille,Lee Sin,Galio,Ezreal,Lulu","Irelia,Graves,Syndra,Xayah,Rakan",2020-10-11 02:38:29
32m 59s,,Defeat,www,"Akali,Graves,Katarina,Lucian,Sett","Volibear,Elise,Pantheon,Kalista,Thresh",2020-10-14 00:27:00
29m 31s,,Defeat,www,"Kassadin,Sylas,Volibear,Jhin,Thresh","Renekton,Karthus,Orianna,Caitlyn,Morgana",2020-10-12 18:51:52
11m 17s,,Defeat,www,"Twisted Fate,Rek'Sai,Renekton,Lucian,Janna","Volibear,Lee Sin,Zac,Taliyah,Alistar",2020-10-15 15:53:17
15m 36s,,Defeat,www,"Hecarim,Karthus,Irelia,Jhin,Leona","Volibear,Graves,Akali,Ezreal,Alistar",2020-10-14 01:06:23
20m 5s,,Defeat,www,"Camille,Volibear,Akali,Jhin,Nautilus","Jax,Nidalee,Sett,Ezreal,Leona",2020-10-11 02:05:38
32m 59s,,Defeat,www,"Jayce,Kindred,Akali,Jhin,Alistar","Lulu,Olaf,Galio,Kai'Sa,Pyke",2020-10-13 23:49:35
29m 31s,,Victory,www,"Ryze,Graves,Orianna,Miss Fortune,Camille","Akali,Nidalee,Renekton,Jhin,Pantheon",2020-10-11 17:58:19
11m 17s,,Defeat,www,"Volibear,Lillia,Lucian,Jhin,Bard","Akali,Graves,Zoe,Senna,Nautilus",2020-10-15 02:16:11
15m 36s,,Victory,www,"Akali,Graves,Sylas,Caitlyn,Sett","Volibear,Ekko,Orianna,Twitch,Rakan",2020-10-14 00:31:14
20m 5s,,Defeat,www,"Camille,Kindred,Twisted Fate,Lucian,Shen","Lulu,Graves,Syndra,Jhin,Leona",2020-10-11 01:11:13
19m 51s,,Victory,www,"Camille,Graves,Orianna,Senna,Taric","Jax,Ekko,Akali,Ezreal,Sett",2020-10-15 20:31:27
22m 6s,,Victory,www,"Camille,Ekko,Talon,Jhin,Bard","Jax,Shyvana,Renekton,Senna,Taric",2020-10-10 20:50:09
29m 31s,,Defeat,www,"Ezreal,Graves,Cassiopeia,Akali,Karma","Fiora,Xin Zhao,Sylas,Ashe,Lulu",2020-10-11 01:43:24
11m 17s,,Defeat,www,"Jayce,Graves,Twisted Fate,Kai'Sa,Blitzcrank","Irelia,Ekko,Ziggs,Aphelios,Thresh",2020-10-15 01:25:47
15m 36s,,Defeat,www,"Ezreal,Nidalee,Fiora,Lucian,Yuumi","Camille,Graves,Syndra,Ashe,Nautilus",2020-10-13 23:23:28
20m 5s,,Defeat,www,"Akali,Kindred,Yasuo,Jhin,Taric","Shen,Graves,Galio,Lucian,Pantheon",2020-10-07 03:30:29
19m 51s,,Victory,www,"Camille,Kindred,Galio,Aphelios,Soraka","Fiora,Graves,Zoe,Ezreal,Karma",2020-10-15 19:19:12
22m 6s,,Defeat,www,"Jayce,Ekko,Sylas,Kai'Sa,Pantheon","Jax,Karthus,Talon,Jhin,Leona",2020-10-10 18:00:15
29m 31s,,Victory,www,"Wukong,Karthus,Sylas,Ezreal,Shen","Aatrox,Kindred,Zoe,Tristana,Pantheon",2020-10-11 00:21:05
11m 17s,,Defeat,www,"Akali,Lee Sin,Sylas,Jhin,Tahm Kench","Camille,Lillia,Galio,Ezreal,Pyke",2020-10-15 00:48:05
15m 36s,,Defeat,www,"Camille,Ekko,Jayce,Taliyah,Janna","Fiora,Nidalee,Yone,Lucian,Leona",2020-10-13 23:00:55
20m 5s,,Defeat,www,"Volibear,Lee Sin,Sylas,Jhin,Karma","Renekton,Graves,LeBlanc,Ezreal,Pyke",2020-10-06 02:33:31
22m 23s,,Defeat,www,"Syndra,Graves,Maokai,Miss Fortune,Shen","Cassiopeia,Lee Sin,Sylas,Jhin,Janna",2020-10-15 00:27:30
19m 51s,,Defeat,www,"Lulu,Xin Zhao,Sylas,Aphelios,Yuumi","Ryze,Graves,Orianna,Senna,Soraka",2020-10-14 03:13:20
25m 41s,,Defeat,www,"Ornn,Graves,Orianna,Sett,Lux","Sylas,Lee Sin,Galio,Samira,Leona",2020-10-16 04:46:13
22m 6s,,Victory,www,"Camille,Karthus,Talon,Kai'Sa,Pantheon","Jax,Xin Zhao,Sylas,Miss Fortune,Lulu",2020-10-10 17:27:10
29m 31s,,Defeat,www,"Jax,Lee Sin,Syndra,Samira,Pantheon","Gangplank,Rek'Sai,Zed,Cassiopeia,Camille",2020-10-10 23:46:00
11m 17s,,Defeat,www,"Renekton,Lillia,Irelia,Jhin,Pantheon","Fiora,Fiddlesticks,Akali,Senna,Tahm Kench",2020-10-15 00:02:38
15m 36s,,Defeat,www,"Renekton,Lee Sin,Sylas,Jhin,Lux","Urgot,Nidalee,Yone,Senna,Leona",2020-10-13 22:23:58
20m 5s,,Defeat,www,"Jayce,Elise,Azir,Draven,Pantheon","Camille,Karthus,Renekton,Ezreal,Braum",2020-10-05 21:25:23
22m 23s,,Defeat,www,"Renekton,Graves,Sylas,Aphelios,Braum","Gangplank,Lee Sin,Akali,Ashe,Janna",2020-10-14 23:52:40
19m 51s,,Defeat,www,"Maokai,Nidalee,Camille,Aphelios,Thresh","Volibear,Graves,Galio,Ezreal,Taric",2020-10-14 02:19:10
25m 41s,,Victory,www,"Renekton,Nidalee,Orianna,Ezreal,Alistar","Kennen,Graves,Sylas,Senna,Sett",2020-10-16 04:00:09
22m 6s,,Defeat,www,"Renekton,Graves,Singed,Senna,Thresh","Yorick,Ekko,Talon,Ashe,Leona",2020-10-10 16:46:43
29m 31s,,Defeat,www,"Lucian,Elise,Sylas,Kalista,Thresh","Renekton,Karthus,Sett,Varus,Braum",2020-10-10 23:10:48
11m 17s,,Defeat,www,"Udyr,Lillia,Katarina,Aphelios,Leona","Renekton,Fiddlesticks,Lucian,Jhin,Sett",2020-10-14 23:25:50
15m 36s,,Defeat,www,"Rengar,Lillia,Talon,Ziggs,Pyke","Renekton,Graves,Zoe,Ashe,Leona",2020-10-13 21:42:40
20m 5s,,Defeat,www,"Shen,Lee Sin,Sylas,Lucian,Sett","Jax,Graves,Zoe,Heimerdinger,Pyke",2020-10-05 02:03:24
22m 23s,,Victory,www,"Camille,Lillia,Orianna,Jhin,Janna","Renekton,Graves,Akali,Ezreal,Nami",2020-10-14 21:43:56
19m 51s,,Victory,www,"Camille,Volibear,Galio,Jhin,Soraka","Gnar,Nidalee,Renekton,Caitlyn,Janna",2020-10-14 01:31:56
25m 41s,,Victory,www,"Jax,Graves,Orianna,Jhin,Bard","Camille,Lillia,Yone,Ashe,Sett",2020-10-16 02:55:47
16m 26s,,Victory,www,"Sylas,Graves,Zed,Ashe,Blitzcrank","Jax,Xin Zhao,Ekko,Jinx,Thresh",2020-10-15 16:13:07
29m 31s,,Defeat,www,"Fiora,Lee Sin,Zoe,Twitch,Taric","Shen,Graves,Kassadin,Jhin,Rakan",2020-10-10 22:23:40
11m 17s,,Victory,www,"Poppy,Fiddlesticks,Talon,Ashe,Sett","Camille,Graves,Sylas,Senna,Tahm Kench",2020-10-14 22:26:12
15m 36s,,Victory,www,"Malphite,Karthus,Yone,Samira,Leona","Renekton,Lee Sin,Galio,Senna,Nautilus",2020-10-13 19:13:23
20m 5s,,Defeat,www,"Malphite,Graves,Orianna,Kai'Sa,Alistar","Sylas,Hecarim,Nunu & Willump,Jhin,Pantheon",2020-10-05 00:14:56
22m 23s,,Defeat,www,"Renekton,Graves,Ekko,Jhin,Sett","Gangplank,Lee Sin,Orianna,Aphelios,Janna",2020-10-14 21:04:51
19m 51s,,Victory,www,"Camille,Lillia,Jayce,Jhin,Soraka","Volibear,Graves,Galio,Ezreal,Leona",2020-10-13 21:47:10
25m 41s,,Defeat,www,"Shen,Nidalee,Lucian,Jhin,Tahm Kench","Camille,Graves,Twisted Fate,Senna,Sett",2020-10-16 02:20:37
16m 26s,,Victory,www,"Jax,Rek'Sai,Twisted Fate,Senna,Pantheon","Camille,Lillia,Ryze,Ashe,Alistar",2020-10-14 22:48:10
29m 31s,,Defeat,www,"Camille,Graves,Sylas,Jhin,Sett","Jax,Xin Zhao,Orianna,Ashe,Leona",2020-10-10 21:46:20
11m 17s,,Defeat,www,"Jayce,Taliyah,Akali,Jhin,Pantheon","Wukong,Fiddlesticks,Irelia,Caitlyn,Sett",2020-10-14 21:47:23
15m 36s,,Victory,www,"Volibear,Graves,Syndra,Caitlyn,Morgana","Renekton,Lillia,Sylas,Miss Fortune,Leona",2020-10-13 18:15:09
20m 5s,,Defeat,www,"Sett,Lillia,Yasuo,Ezreal,Pantheon","Camille,Evelynn,Twisted Fate,Aphelios,Nautilus",2020-10-04 23:38:40
22m 23s,,Defeat,www,"Kennen,Sett,Viktor,Lucian,Rakan","Camille,Jarvan IV,Akali,Ezreal,Janna",2020-10-14 19:57:29
19m 51s,,Victory,www,"Ornn,Graves,Galio,Senna,Taric","Renekton,Lillia,Talon,Ezreal,Leona",2020-10-13 21:00:47
25m 41s,,Victory,www,"Volibear,Hecarim,Akali,Senna,Sett","Gangplank,Lillia,Yone,Tristana,Taric",2020-10-16 01:47:00
16m 26s,,Victory,www,"Camille,Elise,Twisted Fate,Jhin,Alistar","Jax,Nidalee,Yone,Aphelios,Janna",2020-10-14 12:47:12
29m 31s,,Defeat,www,"Rengar,Hecarim,Akali,Jhin,Pantheon","Gangplank,Nidalee,Irelia,Ezreal,Rakan",2020-10-10 20:48:56
15m 36s,,Victory,www,"Poppy,Rengar,Lucian,Ziggs,Sett","Darius,Nidalee,Yone,Ashe,Thresh",2020-10-13 17:42:17
20m 5s,,Defeat,www,"Taric,Kindred,Sylas,Ashe,Pantheon","Lucian,Lillia,Lulu,Caitlyn,Lux",2020-10-04 22:56:50
22m 23s,,Victory,www,"Renekton,Xin Zhao,Akali,Jhin,Janna","Fiora,Graves,Galio,Aphelios,Sett",2020-10-14 19:22:02
19m 51s,,Defeat,www,"Lulu,Lee Sin,Akali,Ezreal,Yuumi","Vladimir,Graves,Galio,Caitlyn,Bard",2020-10-13 20:09:55
25m 41s,,Victory,www,"Renekton,Lillia,Sett,Ezreal,Pantheon","Lucian,Fiddlesticks,Camille,Jhin,Gragas",2020-10-16 01:14:30
16m 26s,,Victory,www,"Camille,Graves,Zoe,Miss Fortune,Xerath","Volibear,Lee Sin,Orianna,Ezreal,Leona",2020-10-14 01:10:05
20m 31s,,Defeat,www,"Lucian,Lee Sin,Zoe,Ezreal,Rakan","Poppy,Karthus,Gangplank,Aphelios,Bard",2020-10-14 18:31:20
29m 31s,,Defeat,www,"Camille,Lillia,Akali,Miss Fortune,Karma","Lulu,Graves,Cassiopeia,Jhin,Nautilus",2020-10-09 23:15:47
32m 59s,,Defeat,www,"Akali,Lillia,Yone,Ashe,Braum","Poppy,Sylas,Lucian,Senna,Sett",2020-10-16 15:20:53
15m 36s,,Defeat,www,"Jax,Karthus,Galio,Samira,Taric","Camille,Lee Sin,Singed,Senna,Pantheon",2020-10-11 23:56:27
20m 5s,,Defeat,www,"Pantheon,Gragas,Orianna,Jhin,Morgana","Jayce,Graves,Akali,Ashe,Leona",2020-10-04 22:30:31
22m 23s,,Defeat,www,"Renekton,Lillia,Qiyana,Senna,Alistar","Gangplank,Nidalee,Sylas,Jhin,Janna",2020-10-14 18:17:00
19m 51s,,Defeat,www,"Lulu,Kindred,Zoe,Ezreal,Taric","Camille,Graves,Galio,Senna,Soraka",2020-10-13 19:34:21
25m 41s,,Victory,www,"Renekton,Graves,Sylas,Jhin,Leona","Camille,Nidalee,Jax,Senna,Pantheon",2020-10-16 00:40:42
16m 26s,,Victory,www,"Yone,Elise,Sett,Jhin,Shen","Renekton,Graves,Sylas,Twitch,Rakan",2020-10-12 21:52:08
20m 31s,,Defeat,www,"Camille,Graves,Kassadin,Senna,Bard","Volibear,Nidalee,Gangplank,Ashe,Thresh",2020-10-13 01:40:55
29m 31s,,Defeat,www,"Lucian,Elise,Renekton,Ashe,Pantheon","Malphite,Graves,Rumble,Miss Fortune,Camille",2020-10-09 22:46:49
30m 0s,,Defeat,www,"Jayce,Taliyah,Twisted Fate,Ashe,Thresh","Ornn,Graves,Akali,Ezreal,Sett",2020-10-14 22:22:20
32m 59s,,Defeat,www,"Jayce,Graves,Taliyah,Senna,Braum","Irelia,Kindred,Galio,Ashe,Rakan",2020-10-16 14:27:18
39m 21s,,Victory,www,"Volibear,Karthus,Qiyana,Kai'Sa,Alistar","Akali,Xin Zhao,Lulu,Ezreal,Nautilus",2020-10-15 20:37:07
15m 36s,,Defeat,www,"Lulu,Graves,Yasuo,Senna,Braum","Lucian,Sett,Orianna,Ashe,Pantheon",2020-10-11 23:16:48
20m 5s,,Defeat,www,"Kalista,Graves,Lulu,Yasuo,Taric","Jayce,Xin Zhao,Sylas,Kai'Sa,Nautilus",2020-10-04 21:48:32
22m 23s,,Defeat,www,"Udyr,Graves,Sylas,Jhin,Bard","Camille,Karthus,Akali,Aphelios,Janna",2020-10-14 17:35:33
19m 51s,,Victory,www,"Camille,Graves,Kassadin,Ezreal,Taric","Urgot,Nidalee,Galio,Vayne,Sett",2020-10-12 22:26:13
25m 41s,,Victory,www,"Volibear,Xin Zhao,Nunu & Willump,Yasuo,Bard","Renekton,Graves,LeBlanc,Jhin,Senna",2020-10-15 04:49:27
20m 31s,,Defeat,www,"Rumble,Nidalee,Yone,Kalista,Sett","Rengar,Kindred,Ziggs,Nunu & Willump,Pyke",2020-10-12 23:17:27
29m 31s,,Victory,www,"Fiora,Jarvan IV,Diana,Ezreal,Tahm Kench","Camille,Lee Sin,Twisted Fate,Jhin,Pantheon",2020-10-09 21:01:37
30m 0s,,Defeat,www,"Kennen,Lillia,Yone,Samira,Rakan","Jax,Xin Zhao,Twisted Fate,Senna,Alistar",2020-10-14 14:27:33
32m 59s,,Defeat,www,"Hecarim,Graves,Neeko,Ashe,Taric","Renekton,Kindred,Galio,Jhin,Rakan",2020-10-16 04:20:18
39m 21s,,Victory,www,"Camille,Nidalee,Qiyana,Jhin,Nautilus","Akali,Lee Sin,Sylas,Kai'Sa,Sett",2020-10-13 23:41:50
15m 36s,,Victory,www,"Lulu,Nidalee,Yasuo,Kai'Sa,Sett","Lucian,Lee Sin,Syndra,Jhin,Alistar",2020-10-11 22:35:18
20m 5s,,Defeat,www,"Lulu,Kindred,Qiyana,Ashe,Pantheon","Talon,Lillia,Kassadin,Jhin,Karma",2020-10-02 02:25:07
22m 23s,,Victory,www,"Akali,Volibear,Lucian,Ashe,Janna","Sylas,Nidalee,Irelia,Jhin,Sett",2020-10-14 13:37:49
19m 51s,,Victory,www,"Jax,Xin Zhao,Galio,Jhin,Taric","Kennen,Hecarim,Orianna,Ezreal,Pantheon",2020-10-12 21:22:33
25m 41s,,Defeat,www,"Kennen,Lillia,Lucian,Jhin,Bard","Volibear,Xin Zhao,Sylas,Ezreal,Thresh",2020-10-15 03:44:31
20m 31s,,Defeat,www,"Jayce,Lee Sin,Sylas,Ashe,Sett","Camille,Graves,Ezreal,Twisted Fate,Karma",2020-10-10 02:08:18
26m 10s,,Victory,www,"Volibear,Sylas,Lucian,Kalista,Camille","Renekton,Sejuani,Irelia,Senna,Lulu",2020-10-16 14:55:56
29m 31s,,Victory,www,"Irelia,Rek'Sai,Syndra,Ezreal,Bard","Lulu,Lee Sin,Orianna,Kalista,Thresh",2020-10-09 20:29:53
30m 0s,,Defeat,www,"Lulu,Kindred,Zoe,Ashe,Rakan","Sylas,Graves,Lucian,Ezreal,Bard",2020-10-12 23:47:57
32m 59s,,Defeat,www,"Renekton,Graves,Karthus,Senna,Alistar","Shen,Lillia,Yone,Ashe,Karma",2020-10-16 03:04:48
39m 21s,,Victory,www,"Qiyana,Karthus,Irelia,Senna,Pantheon","Fiora,Lillia,Jayce,Ashe,Tahm Kench",2020-10-13 22:56:30
15m 36s,,Defeat,www,"Renekton,Graves,Sylas,Ashe,Alistar","Volibear,Kindred,Orianna,Jhin,Sett",2020-10-11 18:48:09
20m 5s,,Defeat,www,"Heimerdinger,Hecarim,Zoe,Twitch,Lulu","Azir,Lee Sin,Lucian,Samira,Taric",2020-09-29 18:27:32
22m 23s,,Defeat,www,"Camille,Elise,Twisted Fate,Jhin,Alistar","Jax,Nidalee,Yone,Aphelios,Janna",2020-10-14 12:47:12
19m 51s,,Defeat,www,"Jax,Nidalee,Yone,Jhin,Sett","Camille,Lillia,Orianna,Varus,Taric",2020-10-12 20:46:37
25m 41s,,Victory,www,"Volibear,Lillia,Yasuo,Jhin,Pantheon","Ornn,Xin Zhao,Orianna,Ashe,Sett",2020-10-15 02:40:17
20m 31s,,Defeat,www,"Camille,Lillia,Yone,Jhin,Leona","Katarina,Graves,Twisted Fate,Twitch,Rakan",2020-10-09 23:56:58
26m 10s,,Defeat,www,"Lulu,Nidalee,Irelia,Kai'Sa,Nautilus","Renekton,Xin Zhao,Sylas,Senna,Sett",2020-10-16 14:14:06
15m 14s,,Defeat,www,"Rengar,Graves,Ekko,Jinx,Sett","Wukong,Lee Sin,Orianna,Ashe,Thresh",2020-10-14 22:48:37
29m 31s,,Defeat,www,"Camille,Nidalee,Singed,Caitlyn,Morgana","Kennen,Kindred,Ryze,Ashe,Pantheon",2020-10-09 15:47:08
14m 8s,,Defeat,www,"Lucian,Graves,Mordekaiser,Senna,Alistar","Rengar,Lillia,Nunu & Willump,Ezreal,Sett",2020-10-16 01:27:36
30m 0s,,Victory,www,"Jayce,Hecarim,Zoe,Ezreal,Alistar","Lucian,Lillia,Camille,Kai'Sa,Pantheon",2020-10-10 00:17:25
32m 59s,,Defeat,www,"Kayn,Lillia,Akali,Senna,Nautilus","Zac,Graves,Lucian,Ashe,Bard",2020-10-16 02:20:44
39m 21s,,Defeat,www,"Jayce,Lee Sin,Diana,Ashe,Lulu","Camille,Nidalee,Qiyana,Swain,Pyke",2020-10-13 22:01:45
15m 36s,,Victory,www,"Aatrox,Rengar,Sett,Ziggs,Maokai","Senna,Elise,Galio,Camille,Bard",2020-10-11 18:18:02
20m 5s,,Defeat,www,"Fiora,Lee Sin,Twisted Fate,Jhin,Bard","Jayce,Nidalee,Talon,Kai'Sa,Nautilus",2020-09-28 20:08:15
22m 23s,,Victory,www,"Rengar,Kindred,Fizz,Jinx,Janna","Irelia,Nidalee,Sylas,Ezreal,Leona",2020-10-14 12:19:05
19m 51s,,Victory,www,"Camille,Graves,Orianna,Ezreal,Soraka","Malphite,Lee Sin,Viktor,Jhin,Bard",2020-10-12 19:58:48
25m 41s,,Victory,www,"Volibear,Lillia,Lucian,Jhin,Bard","Akali,Graves,Zoe,Senna,Nautilus",2020-10-15 02:16:11
20m 31s,,Defeat,www,"Renekton,Xin Zhao,Sylas,Kai'Sa,Leona","Akali,Graves,Mordekaiser,Senna,Nautilus",2020-10-09 23:25:54
26m 10s,,Victory,www,"Jax,Nidalee,Lucian,Ezreal,Nautilus","Jayce,Graves,Twisted Fate,Senna,Karma",2020-10-16 13:46:25
15m 14s,,Defeat,www,"Akali,Graves,Galio,Ashe,Karma","Lulu,Kindred,Syndra,Senna,Pantheon",2020-10-13 02:40:33
29m 31s,,Defeat,www,"Sett,Ekko,Ornn,Jhin,Rakan","Aatrox,Nidalee,Talon,Caitlyn,Morgana",2020-10-09 15:11:02
14m 8s,,Defeat,www,"Rengar,Lee Sin,Twisted Fate,Tristana,Taric","Renekton,Graves,Akali,Senna,Sett",2020-10-16 01:00:52
30m 0s,,Victory,www,"Camille,Graves,Akali,Jhin,Nautilus","Fiora,Volibear,Twisted Fate,Ezreal,Alistar",2020-10-09 20:40:05
32m 59s,,Defeat,www,"Jayce,Evelynn,Yone,Ezreal,Bard","Fiora,Lillia,Camille,Kai'Sa,Nautilus",2020-10-16 01:46:09
39m 21s,,Defeat,www,"Camille,Karthus,Lissandra,Kai'Sa,Thresh","Mordekaiser,Nidalee,Qiyana,Miss Fortune,Alistar",2020-10-13 21:26:17
15m 36s,,Defeat,www,"Yone,Nidalee,Sylas,Jinx,Morgana","Volibear,Graves,Galio,Caitlyn,Thresh",2020-10-11 18:04:18
20m 5s,,Defeat,www,"Lucian,Nidalee,Shen,Jhin,Pantheon","Gangplank,Rengar,Karma,Ziggs,Sett",2020-09-28 00:33:08
22m 23s,,Defeat,www,"Ezreal,Graves,Ornn,Heimerdinger,Leona","Camille,Volibear,Galio,Jhin,Janna",2020-10-14 02:58:28
19m 51s,,Victory,www,"Jayce,Graves,Galio,Ezreal,Nautilus","Lucian,Elise,Renekton,Kai'Sa,Gragas",2020-10-12 03:01:26
25m 41s,,Victory,www,"Volibear,Nidalee,Sylas,Senna,Bard","Renekton,Lillia,Yone,Ezreal,Thresh",2020-10-15 01:32:39
20m 31s,,Defeat,www,"Sylas,Volibear,Zoe,Jhin,Janna","Camille,Hecarim,Galio,Lucian,Alistar",2020-10-09 22:54:02
26m 10s,,Victory,www,"Shen,Nidalee,Lucian,Jhin,Tahm Kench","Camille,Graves,Twisted Fate,Senna,Sett",2020-10-16 02:20:37
20m 19s,,Victory,www,"Sett,Karthus,Sylas,Twitch,Taric","Maokai,Hecarim,Orianna,Yasuo,Gragas",2020-10-15 22:15:50
16m 4s,,Defeat,www,"Irelia,Hecarim,Sylas,Ezreal,Yuumi","Camille,Kayn,Galio,Kai'Sa,Alistar",2020-10-14 21:35:48
15m 14s,,Defeat,www,"Kennen,Volibear,Kassadin,Jhin,Pantheon","Sett,Hecarim,LeBlanc,Caitlyn,Bard",2020-10-13 01:30:38
29m 31s,,Victory,www,"Jax,Kindred,Sylas,Caitlyn,Thresh","Rumble,Graves,Talon,Senna,Karma",2020-10-09 14:35:37
14m 8s,,Defeat,www,"Rengar,Lillia,Nunu & Willump,Caitlyn,Bard","Camille,Hecarim,Galio,Tristana,Rakan",2020-10-16 00:25:40
30m 0s,,Victory,www,"Jayce,Graves,Galio,Jhin,Alistar","Camille,Nunu & Willump,Zoe,Ashe,Thresh",2020-10-08 20:23:21
32m 59s,,Defeat,www,"Lulu,Lee Sin,Renekton,Jhin,Leona","Gangplank,Lillia,Akali,Ashe,Alistar",2020-10-16 01:00:44
39m 21s,,Defeat,www,"Jayce,Ekko,Sylas,Kai'Sa,Pantheon","Jax,Karthus,Talon,Jhin,Leona",2020-10-10 18:00:15
15m 36s,,Defeat,www,"Sylas,Graves,Akali,Jhin,Pantheon","Kennen,Ekko,Sett,Senna,Nautilus",2020-10-11 17:36:00
20m 5s,,Defeat,www,"Jayce,Lillia,Zed,Jhin,Pantheon","Camille,Jarvan IV,Orianna,Caitlyn,Nautilus",2020-09-20 23:58:18
22m 23s,,Victory,www,"Sett,Lillia,Lucian,Samira,Janna","Rengar,Hecarim,Nunu & Willump,Ezreal,Thresh",2020-10-14 02:27:59
19m 51s,,Victory,www,"Malphite,Graves,Orianna,Twitch,Rakan","Wukong,Kindred,Sylas,Ezreal,Pyke",2020-10-12 02:00:16
25m 41s,,Defeat,www,"Renekton,Kindred,Orianna,Caitlyn,Morgana","Volibear,Graves,Twisted Fate,Jhin,Bard",2020-10-15 01:02:15
20m 31s,,Defeat,www,"Ornn,Rek'Sai,Zoe,Jhin,Pantheon","Renekton,Karthus,Yone,Senna,Sett",2020-10-09 21:45:55
26m 10s,,Defeat,www,"Shen,Hecarim,Ryze,Ashe,Leona","Sylas,Lee Sin,Syndra,Kai'Sa,Nautilus",2020-10-16 01:50:26
20m 19s,,Defeat,www,"Camille,Kindred,Akali,Caitlyn,Lux","Renekton,Nidalee,Sylas,Ezreal,Karma",2020-10-15 18:35:14
16m 4s,,Defeat,www,"Ryze,Volibear,Lissandra,Jhin,Pantheon","Lulu,Graves,Katarina,Ashe,Thresh",2020-10-14 04:16:26
18m 51s,,Defeat,www,"Camille,Xin Zhao,Syndra,Jhin,Lulu","Renekton,Karthus,Lucian,Senna,Taric",2020-10-16 06:06:34
15m 14s,,Defeat,www,"Jayce,Nidalee,Kassadin,Jhin,Bard","Camille,Volibear,Galio,Ashe,Thresh",2020-10-13 00:48:17
32m 27s,,Defeat,www,"Lulu,Hecarim,Galio,Ashe,Bard","Sylas,Lillia,Lucian,Twitch,Rakan",2020-10-16 02:31:31
29m 31s,,Defeat,www,"Lulu,Kindred,Orianna,Aphelios,Leona","Irelia,Lillia,Sett,Kai'Sa,Nautilus",2020-10-08 22:37:40
14m 8s,,Defeat,www,"Renekton,Olaf,Sylas,Ezreal,Nautilus","Rengar,Nunu & Willump,Orianna,Ashe,Thresh",2020-10-15 23:48:36
30m 0s,,Defeat,www,"Rengar,Lee Sin,Nunu & Willump,Ashe,Leona","Jayce,Lillia,Sett,Caitlyn,Morgana",2020-10-07 21:07:36
32m 59s,,Defeat,www,"Fiora,Fiddlesticks,Corki,Senna,Tahm Kench","Renekton,Graves,Galio,Aphelios,Sett",2020-10-16 00:22:17
39m 21s,,Victory,www,"Camille,Karthus,Talon,Kai'Sa,Pantheon","Jax,Xin Zhao,Sylas,Miss Fortune,Lulu",2020-10-10 17:27:10
15m 36s,,Defeat,www,"Renekton,Lee Sin,Twisted Fate,Senna,Rakan","Camille,Graves,Galio,Jhin,Pantheon",2020-10-11 16:56:10
20m 5s,,Defeat,www,"Lulu,Graves,Galio,Kai'Sa,Gragas","Sylas,Nidalee,Irelia,Jhin,Pantheon",2020-09-20 23:14:48
22m 23s,,Defeat,www,"Camille,Volibear,Galio,Jhin,Soraka","Gnar,Nidalee,Renekton,Caitlyn,Janna",2020-10-14 01:31:56
19m 51s,,Defeat,www,"Camille,Nidalee,Yone,Jhin,Pantheon","Katarina,Hecarim,Talon,Ezreal,Taric",2020-10-12 01:25:19
25m 41s,,Victory,www,"Volibear,Graves,Zoe,Jhin,Bard","Renekton,Nidalee,Kassadin,Senna,Tahm Kench",2020-10-15 00:27:58
20m 31s,,Defeat,www,"Lulu,Nidalee,Lucian,Jhin,Alistar","Jayce,Graves,Sylas,Senna,Gragas",2020-10-08 22:06:36
